LayerID,IRIs,Space,Topic,Style,Discard,State
323311,"http://sweetontology.net/human/Census,http://sweetontology.net/matrPlant/Native,http://sweetontology.net/propCount/Population",Global/North America/United States,Health,Choloplethic Method,0,2022.07.03 17:27:32
323312,"http://sweetontology.net/human/Census,http://sweetontology.net/propCount/Population",Global/North America/United States,Health,Choloplethic Method,0,2022.07.03 17:27:41
323313,"http://sweetontology.net/human/Census,http://sweetontology.net/propCount/Population",Global/North America/United States,Health,Choloplethic Method,0,2022.07.03 17:27:50
323314,"http://sweetontology.net/human/Census,http://sweetontology.net/propCount/Population",Global/North America/United States,Health,Choloplethic Method,0,2022.07.03 17:28:06
323315,"http://sweetontology.net/human/Census,http://sweetontology.net/propCount/Population,http://sweetontology.net/stateSpaceConfiguration/Base,http://sweetontology.net/realm/Earth,http://sweetontology.net/humanResearch/Variable",Global/North America/United States,Health,Choloplethic Method,0,2022.07.03 17:28:57
323316,"http://sweetontology.net/human/Census,http://sweetontology.net/stateSystem/Native,http://sweetontology.net/humanResearch/Variable,http://sweetontology.net/realmLandCoastal/Island,http://sweetontology.net/realm/Earth",Global/North America/United States,Health,Choloplethic Method,0,2022.07.03 17:29:11
323317,"http://sweetontology.net/human/Census,http://sweetontology.net/propCount/Population,http://sweetontology.net/humanResearch/Variable,http://sweetontology.net/stateTime/Old,http://sweetontology.net/realm/Earth,http://sweetontology.net/matrFacility/Base",Global/North America/United States,Health,Choloplethic Method,0,2022.07.03 17:29:26
323318,"http://sweetontology.net/human/Census,http://sweetontology.net/propCount/Population,http://sweetontology.net/stateTime/Old,http://sweetontology.net/humanResearch/Variable,http://sweetontology.net/realm/Earth,http://sweetontology.net/matrFacility/Base",Global/North America/United States,Health,Choloplethic Method,0,2022.07.03 17:29:40
323319,"http://sweetontology.net/human/Census,http://sweetontology.net/propCount/Population,http://sweetontology.net/stateTime/Old,http://sweetontology.net/realm/Earth,http://sweetontology.net/matrFacility/Base",Global/North America/United States,Health,Choloplethic Method,0,2022.07.03 17:29:52
323320,"http://sweetontology.net/human/Census,http://sweetontology.net/propCount/Population,http://sweetontology.net/stateTime/Old,http://sweetontology.net/realm/Earth,http://sweetontology.net/matrFacility/Base",Global/North America/United States,Health,Choloplethic Method,0,2022.07.03 17:30:05
323321,"http://sweetontology.net/human/Census,http://sweetontology.net/propCount/Population,http://sweetontology.net/stateTime/Old,http://sweetontology.net/realm/Earth,http://sweetontology.net/matrFacility/Base",Global/North America/United States,Health,Choloplethic Method,0,2022.07.03 17:30:14
323322,"http://sweetontology.net/human/Census,http://sweetontology.net/propCount/Population,http://sweetontology.net/stateTime/Age,http://sweetontology.net/stateTime/Old,http://sweetontology.net/realm/Earth,http://sweetontology.net/matrFacility/Base",Global/North America/United States,Health,Choloplethic Method,0,2022.07.03 17:30:30
323323,"http://sweetontology.net/human/Census,http://sweetontology.net/propCount/Population,http://sweetontology.net/humanResearch/Variable,http://sweetontology.net/realm/Earth,http://sweetontology.net/matrFacility/Base",Global/North America/United States,Health,Choloplethic Method,0,2022.07.03 17:30:50
323324,"http://sweetontology.net/human/Census,http://sweetontology.net/stateTimeFrequency/Seasonal,http://sweetontology.net/propCount/Population,http://sweetontology.net/realm/Earth,http://sweetontology.net/matrFacility/Base",Global/North America/United States,Health,Choloplethic Method,0,2022.07.03 17:31:08
323325,"http://sweetontology.net/human/Census,http://sweetontology.net/propCount/Population,http://sweetontology.net/realm/Earth,http://sweetontology.net/humanResearch/Variable,http://sweetontology.net/matrFacility/Base",Global/North America/United States,Health,Choloplethic Method,0,2022.07.03 17:31:23
323326,"http://sweetontology.net/human/Census,http://sweetontology.net/propMass/MassConcentration,http://sweetontology.net/stateSpaceConfiguration/Square,http://sweetontology.net/propCount/Population,http://sweetontology.net/realm/Earth,http://sweetontology.net/matrFacility/Base",Global/North America/United States,Health,Choloplethic Method,0,2022.07.03 17:31:50
323327,"http://sweetontology.net/human/Census,http://sweetontology.net/propMass/MassConcentration,http://sweetontology.net/humanJurisdiction/MetropolitanStatisticalArea,http://sweetontology.net/propCount/Population,http://sweetontology.net/realm/Earth",Global/North America/United States,Health,Choloplethic Method,0,2022.07.03 17:32:28
323328,"http://sweetontology.net/human/Census,http://sweetontology.net/humanJurisdiction/MetropolitanStatisticalArea,http://sweetontology.net/propMass/MassConcentration,http://sweetontology.net/propCount/Population,http://sweetontology.net/realm/Earth",Global/North America/United States,Health,Choloplethic Method,0,2022.07.03 17:32:40
323329,"http://sweetontology.net/propCount/Population,http://sweetontology.net/human/Census,http://sweetontology.net/humanJurisdiction/MetropolitanStatisticalArea,http://sweetontology.net/realm/Earth",Global/North America/United States,Health,Choloplethic Method,0,2022.07.03 17:32:51
323330,"http://sweetontology.net/human/Census,http://sweetontology.net/propCount/Population,http://sweetontology.net/humanJurisdiction/MetropolitanStatisticalArea,http://sweetontology.net/realm/Earth",Global/North America/United States,Health,Choloplethic Method,0,2022.07.03 17:33:00
323331,"http://sweetontology.net/propCount/Population,http://sweetontology.net/human/Census,http://sweetontology.net/humanJurisdiction/MetropolitanStatisticalArea,http://sweetontology.net/realm/Earth",Global/North America/United States,Health,Choloplethic Method,0,2022.07.03 17:33:11
323332,"http://sweetontology.net/human/Census,http://sweetontology.net/propCount/Population,http://sweetontology.net/humanJurisdiction/MetropolitanStatisticalArea,http://sweetontology.net/stateSpaceConfiguration/Isolated,http://sweetontology.net/realm/Earth",Global/North America/United States,Health,Choloplethic Method,0,2022.07.03 17:33:21
323333,"http://sweetontology.net/human/Census,http://sweetontology.net/propCount/Population,http://sweetontology.net/humanJurisdiction/MetropolitanStatisticalArea,http://sweetontology.net/realm/Earth",Global/North America/United States,Health,Choloplethic Method,0,2022.07.03 17:33:35
323334,"http://sweetontology.net/human/Census,http://sweetontology.net/propCount/Population,http://sweetontology.net/humanResearch/Variable,http://sweetontology.net/propSpaceMultidimensional/Area,http://sweetontology.net/humanJurisdiction/MetropolitanStatisticalArea,http://sweetontology.net/matrSediment/Block,http://sweetontology.net/stateSpaceConfiguration/Square,http://sweetontology.net/realm/Earth,http://sweetontology.net/realmGeolOrogen/Arc,http://sweetontology.net/humanKnowledgeDomain/Science,http://sweetontology.net/propSpaceLocation/Center,http://sweetontology.net/matrFacility/Base,http://sweetontology.net/stateSpaceConfiguration/Base,http://sweetontology.net/stateChemical/Base,http://sweetontology.net/propSpaceMultidimensional/Resolution",Global/North America/United States,Health,Choloplethic Method,0,2022.06.27 10:18:02
323335,"http://sweetontology.net/human/Census,http://sweetontology.net/propCount/Population,http://sweetontology.net/humanResearch/Variable,http://sweetontology.net/propSpaceMultidimensional/Area,http://sweetontology.net/humanJurisdiction/MetropolitanStatisticalArea,http://sweetontology.net/matrSediment/Block,http://sweetontology.net/stateSpaceConfiguration/Square,http://sweetontology.net/realm/Earth,http://sweetontology.net/realmGeolOrogen/Arc,http://sweetontology.net/humanKnowledgeDomain/Science,http://sweetontology.net/propSpaceLocation/Center,http://sweetontology.net/matrFacility/Base,http://sweetontology.net/stateSpaceConfiguration/Base,http://sweetontology.net/stateChemical/Base,http://sweetontology.net/propSpaceMultidimensional/Resolution",Global/North America/United States,Health,Choloplethic Method,0,2022.06.27 10:18:12
323336,"http://sweetontology.net/human/Census,http://sweetontology.net/propCount/Population,http://sweetontology.net/humanResearch/Variable,http://sweetontology.net/propSpaceMultidimensional/Area,http://sweetontology.net/humanJurisdiction/MetropolitanStatisticalArea,http://sweetontology.net/matrSediment/Block,http://sweetontology.net/stateSpaceConfiguration/Square,http://sweetontology.net/realm/Earth,http://sweetontology.net/realmGeolOrogen/Arc,http://sweetontology.net/humanKnowledgeDomain/Science,http://sweetontology.net/propSpaceLocation/Center,http://sweetontology.net/matrFacility/Base,http://sweetontology.net/stateSpaceConfiguration/Base,http://sweetontology.net/stateChemical/Base,http://sweetontology.net/propSpaceMultidimensional/Resolution",Global/North America/United States,Health,Choloplethic Method,0,2022.06.27 10:18:22
323337,"http://sweetontology.net/matrEquipment/Car,http://sweetontology.net/humanResearch/Variable,http://sweetontology.net/human/Census,http://sweetontology.net/humanJurisdiction/MetropolitanStatisticalArea,http://sweetontology.net/propCount/Population,http://sweetontology.net/stateSpaceConfiguration/Square,http://sweetontology.net/propSpaceMultidimensional/Area,http://sweetontology.net/realmGeolOrogen/Arc,http://sweetontology.net/matrSediment/Block,http://sweetontology.net/propSpaceLocation/Center,http://sweetontology.net/realm/Earth,http://sweetontology.net/stateSpaceConfiguration/Base,http://sweetontology.net/humanKnowledgeDomain/Science,http://sweetontology.net/stateChemical/Base,http://sweetontology.net/matrFacility/Base,http://sweetontology.net/propSpaceMultidimensional/Resolution",Global/North America/United States,Health,Choloplethic Method,0,2022.06.27 10:18:33
323338,"http://sweetontology.net/human/Census,http://sweetontology.net/propCount/Population,http://sweetontology.net/humanResearch/Variable,http://sweetontology.net/propSpaceMultidimensional/Area,http://sweetontology.net/humanJurisdiction/MetropolitanStatisticalArea,http://sweetontology.net/matrSediment/Block,http://sweetontology.net/stateSpaceConfiguration/Square,http://sweetontology.net/realm/Earth,http://sweetontology.net/realmGeolOrogen/Arc,http://sweetontology.net/humanKnowledgeDomain/Science,http://sweetontology.net/propSpaceLocation/Center,http://sweetontology.net/matrFacility/Base,http://sweetontology.net/stateSpaceConfiguration/Base,http://sweetontology.net/stateChemical/Base,http://sweetontology.net/propSpaceMultidimensional/Resolution",Global/North America/United States,Health,Choloplethic Method,0,2022.06.27 10:18:43
323339,"http://sweetontology.net/propCount/Population,http://sweetontology.net/humanResearch/Variable,http://sweetontology.net/human/Census,http://sweetontology.net/stateTime/Age,http://sweetontology.net/humanJurisdiction/MetropolitanStatisticalArea,http://sweetontology.net/propTime/Age,http://sweetontology.net/propOrdinal/Age,http://sweetontology.net/stateSpaceConfiguration/Square,http://sweetontology.net/propSpaceMultidimensional/Area,http://sweetontology.net/realmGeolOrogen/Arc,http://sweetontology.net/matrSediment/Block,http://sweetontology.net/propSpaceLocation/Center,http://sweetontology.net/realm/Earth,http://sweetontology.net/stateSpaceConfiguration/Base,http://sweetontology.net/humanKnowledgeDomain/Science,http://sweetontology.net/stateChemical/Base,http://sweetontology.net/matrFacility/Base,http://sweetontology.net/propSpaceMultidimensional/Resolution",Global/North America/United States,Health,Choloplethic Method,0,2022.06.27 10:18:54
323340,"http://sweetontology.net/propCount/Population,http://sweetontology.net/propSpaceHeight/Level,http://sweetontology.net/human/Census,http://sweetontology.net/humanResearch/Variable,http://sweetontology.net/propOrdinal/Level,http://sweetontology.net/propSpaceMultidimensional/Area,http://sweetontology.net/humanJurisdiction/MetropolitanStatisticalArea,http://sweetontology.net/matrSediment/Block,http://sweetontology.net/stateSpaceConfiguration/Square,http://sweetontology.net/realm/Earth,http://sweetontology.net/realmGeolOrogen/Arc,http://sweetontology.net/humanKnowledgeDomain/Science,http://sweetontology.net/propSpaceLocation/Center,http://sweetontology.net/matrFacility/Base,http://sweetontology.net/stateSpaceConfiguration/Base,http://sweetontology.net/stateChemical/Base,http://sweetontology.net/propSpaceMultidimensional/Resolution",Global/North America/United States,Health,Choloplethic Method,0,2022.06.27 10:19:06
323341,"http://sweetontology.net/propCount/Population,http://sweetontology.net/propSpaceHeight/Level,http://sweetontology.net/human/Census,http://sweetontology.net/humanResearch/Variable,http://sweetontology.net/propOrdinal/Level,http://sweetontology.net/propSpaceMultidimensional/Area,http://sweetontology.net/humanJurisdiction/MetropolitanStatisticalArea,http://sweetontology.net/matrSediment/Block,http://sweetontology.net/stateSpaceConfiguration/Square,http://sweetontology.net/realm/Earth,http://sweetontology.net/realmGeolOrogen/Arc,http://sweetontology.net/humanKnowledgeDomain/Science,http://sweetontology.net/propSpaceLocation/Center,http://sweetontology.net/matrFacility/Base,http://sweetontology.net/stateSpaceConfiguration/Base,http://sweetontology.net/stateChemical/Base,http://sweetontology.net/propSpaceMultidimensional/Resolution",Global/North America/United States,Health,Choloplethic Method,0,2022.06.27 10:19:16
323342,"http://sweetontology.net/propCount/Population,http://sweetontology.net/propSpaceHeight/Level,http://sweetontology.net/human/Census,http://sweetontology.net/humanResearch/Variable,http://sweetontology.net/propOrdinal/Level,http://sweetontology.net/propSpaceMultidimensional/Area,http://sweetontology.net/humanJurisdiction/MetropolitanStatisticalArea,http://sweetontology.net/matrSediment/Block,http://sweetontology.net/stateSpaceConfiguration/Square,http://sweetontology.net/realm/Earth,http://sweetontology.net/realmGeolOrogen/Arc,http://sweetontology.net/humanKnowledgeDomain/Science,http://sweetontology.net/propSpaceLocation/Center,http://sweetontology.net/matrFacility/Base,http://sweetontology.net/stateSpaceConfiguration/Base,http://sweetontology.net/stateChemical/Base,http://sweetontology.net/propSpaceMultidimensional/Resolution",Global/North America/United States,Health,Choloplethic Method,0,2022.06.27 10:19:26
